cod,numero_caso,descripcion,area_resolutor,estado
315,444,Wifi/Datos: Wifi Marca y modelo de celular: Computadora Tipo de Navegador: Chrome Imagen del error: Se adjunta en el reclamo  Invitado indica que entro para apostar un tiro de 100 soles y el juego se paro // no le permite darle clic a ninguna opción // salio del juego // volvió a entrar y sigue con el mismo problema // se indico en el chat que cierre sesión y vuelva a entrar // pero sigue con el mismo problema se adjunta los vídeos del error.,OPERACIONES TI,CERRADO
316,445,Invitada indica que se abrió Juegos Gratis pero lo ganado en el juego no le permite pasarlo a su SALDO // intenta haciendo click en los botones pero el Juego no responde (se cuelga). Conexión:Wifi Computadora Navegador: Chrome VER ADJUNTO,OPERACIONES TI,CERRADO
317,446,Celular Huawei modelo Y9 Prime // conectada desde wifi. Indica que estaba jugando el juego en mención // le abrió el bonus (atracción) y luego no congeló la imagen y no le permite culminar. Indica que es la última jugada que hizo (18/09/2020 12:47:25 AM). Solicita que se le habiliten las jugadas faltantes. Volvió a intentarlo luego y dice que se congela la pantalla tal como se visualiza en el pantallazo que envío por whatsapp y que estoy adjuntando. ,OPERACIONES TI,CERRADO
318,447,Invitada pide se verifique los problemas en los juegos // insiste que tiene buena conexión internet // el problema es en la atracción y ahí se congela // pasa un ratito y se reiniciaba todo y volvía a caer la atracción y así 5 veces. Wifi / data Móviles: ambos Huawey p20 Chrome hora : 11. 57 pm,OPERACIONES TI,CERRADO
320,449,Invitada Sra // Natividad Sanchez // indica que en los juegos que estuvo jugando le dio jugadas gratis // pero ninguno le dio las vueltas // quiere decir que le abrió juego // pero no giraron las jugadas. Se adjunta capturas de pantalla del whastapp donde clienta indica su reclamo. Alias: Naty DNI: 45396715 Modelo y marca: Samsung A50 Conexion: datos del celular ,OPERACIONES TI,CERRADO
321,450,SAMSUNG GALAXY A50 DATOS ILIMITADOS [2:21 // 18/9/2020] Silvy Quiñones: Mirna estoy que vuelo en serio [2:22 // 18/9/2020] Silvy Quiñones: De verdad que pésima su plataforma [13:59 // 18/9/2020] Silvy Quiñones: Logre pasar 1 video [13:59 // 18/9/2020] Silvy Quiñones: Pero tengo 3 [13:59 // 18/9/2020] Silvy Quiñones: Ahí puedes ver que sale la atracción y nunca se pudo entrar al juego [14:00 // 18/9/2020] Silvy Quiñones: Yo en realidad estoy muy fastidiada [14:00 // 18/9/2020] Silvy Quiñones: Y necesito saber qué harán al respecto [14:00 // 18/9/2020] Silvy Quiñones: Cuando se trata de dinero la cosa debe ser muy clara y precisa,OPERACIONES TI,CERRADO
322,451,ALIAS: Cesarg17 ID 1653 CLIENTE JUEGA DESDE SU LAPTOP CONECTADO A INTERNET // NAVEGANDO DE GOOGLE. DONDE // VISUALIZA QUE SALEN JUEGOS GRATIS PERO SE CONGELA Y NO PUEDE JUGAR. CLIENTE SALE Y VUELVE A INGRESAR PERO NO REALIZA LO JUEGOS GRATIS. LUEGO DECIDE JUGAR OTRA MAQUINA Y SE VUELVE A CONGELAR E JUEGOS GRATIS.,OPERACIONES TI,CERRADO
325,454,ALIAS Rosaluna ID 2621 CLIENTE JUEGA DESDE SU CELULAR MODELO HUAWEI P 30 MATE // UTILIZANDO SUS DATOS DE INTERNET. VISUALIZA QUE SALE JUEGOS GRATIS Y SE CONGELA // LO CUAL NO LE PERMITE REALIZAR JUEGO. CLIENTE SALE Y VUELVE A INGRESAR PERO NO SE SOLUCIONA. ,OPERACIONES TI,CERRADO
331,460,Invitada no puede realizar recarga por NIUBIZ  // ha intentado ingresar y realizar el pago desde su IPAD y IPHONE pero no le permite // se adjunta imagen con el mensaje de error. Se ha comunicado con su banco y le han informado que tiene saldo y su cuenta y tarjeta esta activa. Monto: 100 soles mensaje: Operación denegada ID transacción 39136,OPERACIONES TI - FINANZAS,CERRADO
332,461,Invitada indica que no puede realizar recarga con tu tarjeta de débito del bbva. Llamó a su banco y le indicaron que su cuenta está habilitada para realizar cualquier pago o compra por internet. ,OPERACIONES TI - FINANZAS,CERRADO
333,462,Invitada desea volver a hacer recarga con la tarjeta que ya había usado hace unas horas pero ahora le sale denegado. NIUBIZ,OPERACIONES TI - FINANZAS,CERRADO
334,463,Invitada realiza su recarga por Niubiz con su tarjeta BCP y le sale DENEGADA // se logra ver que anteriormente si podía realizar sin ningún problema. Se adjunta evidencia.,OPERACIONES TI - FINANZAS,CERRADO
336,465,Invitado señala que el juego le había dado un bonus // estaba ganando y de un momento a otro se desconecto y ya no puedo recuperarlo. Se encontraba en la mitad de los juegos que da el bonus. Reinicio la tablet (marca Apple) regreso y dice restaurando // ingreso de otro equipo y ahí no figura el Progreso. En el juego dice partida inconclusa // da aceptar para que se restaure pero no lo hace y cuando ingreso de otro dispositivo en el juego no aparece nada. / Se encuentra desde navegador Chrome y con una buena conexion de wifi (se adjuntar 2 fotos del error),OPERACIONES TI,CERRADO
337,466,Se ingresa reclamo para poder realizar la devolución de $25 dólares a la invitada ya que realizó una transferencia interbancaria siendo su cuenta soles.  Cuenta de Ahorros Dólares en Interbank es: 8983160586010 Cuenta Interbancario en Interbank es: 00389801316058601048,FINANZAS,CERRADO
338,467,Invitada desea cerrar definitivamente su cuenta  motivo: no desea jugar más moneda: soles se adjunta correo con el motivo y solicitando el cierre.,DEPORTES,CERRADO
349,478,Moneda: Soles Monto: S/1000 Fecha: 23/09/2020  Reclamo 462 el cual fue cerrado pero cuando se llama para dar respuesta nos indica que siempre presenta el error en su tercer intento de recarga y solicita se pueda validar ya que el error que le aparece es que no cuenta con crédito o algún otro cuando si tiene disponibilidad de efectivo.,OPERACIONES TI - FINANZAS,CERRADO
350,479,NIUBIZ: *CAPTURA DE PANTALLA: SE ADJUNTA  *MENSAJE DE ERROR: Error de autenticación  Invitada desea realizar depósito  de $25 con su tarjeta Scotiabank Mastercard y le figura error de autenticación. Invitada comenta que el día de ayer pudo realizar el depósito con la misma tarjeta sin ningún problema con la misma conexión de su celular. Se hizo la prueba guiándola por teléfono con los datos correctos y mismo error. ,OPERACIONES TI - FINANZAS,CERRADO
352,481,ALIAS julianainca ID 3353 CLIENTE SOLICITA CERRAR SU CUENTA EN DOLARES PARA ABRIR UNA CUENTA EN SOLES. INDICA QUE NO TIENE CUENTA BANCARIA EN DOLARES // SUS TARJETAS SON EN SOLES. ,DEPORTES,CERRADO
355,484,Safetypay Código de pago: No tiene el código Voucher de constancia de pago: SE ADJUNTA EN EL RECLAMO  Invitado realiza pago por safetypay dólares pero no visualiza el deposito en la cuenta del casino.,OPERACIONES TI - FINANZAS,CERRADO
358,487,Invitado solicita cierre de cuenta ya que tiene dos // quiere eliminar la que esta creada con el usuario juanmoret .  motivo:Ya que tiene cuenta duplicada  // se había registrado dos veces.  se adjunta correo,DEPORTES,CERRADO
367,496,MOTIVO DE CIERRE: Cambio de Moneda Invitado indica que se equivoco al registrarse e indico moneda en dólares // desea el cierre de la cuenta para crear cuenta en soles,DEPORTES,CERRADO
371,500,Invitado solicita el cierre de cuenta definitivo por problemas de ludopatia que desea controlar. motivo: lodupatia se adjunta correo,DEPORTES,CERRADO
372,501,Señala que ayer  realizó un deposito por agente BCP por el monto de S/. 250.00 soles a las 6:25p.m y hasta el momento no se ve reflejado en la cuenta del casino // Se le ha solicitado que envíe su voucher como evidencia de pago en agente.,OPERACIONES TI - FINANZAS,CERRADO
374,503,Invitada realizo deposito via Safetypay con su tarjeta BBVA por S/100 a las 9:57p.m // pero aun no aparece saldo en su cuenta.   *CÓDIGO DE PAGO (SP): 282974 *CONSTANCIA DE PAGO (se adjuntan 2 fotos) ,OPERACIONES TI - FINANZAS,CERRADO
375,504,INVITADA REALIZA REPOSITO VIA SAFETYPAY // EL CUAL FIGURA EN ALIRA EN CURSO Y ENVIA MOVIMIETOS EN EL CUAL FIGURA LA OPERACION REALIZADA CORRECTAMENTE. CODIGO: 352656 // SE ADJUNTA PANTALLAZO DE MOVIMIENTOS. BANCO BCP,FINANZAS,CERRADO
378,507,MOTIVO: INVITADA REALIZA DEPOSITO DE S/100 A MI CUENTA ALIAS YARE24 (YARINE SEVILLA WONG) // YA QUE SE LE ESTABA GUIANDO EN EL DEPOSITO A TRAVES DE SAFETYPAY // INVITADA EN VEZ DE GENERAR CODIGO PARA REALIZAR DEPOSITO INGRESA EL CODIGO QUE SE LE ENVIO COMO EJEMPLO. POR FAVOR RETIRAR LOS S/100 DE MI CUENTA Y CARGAR A  LA CUENTA DEL CASINO DE INVITADA. ALIRA ID 3843 MELANIA MENDOZA ALIRA ID 1161 YARINE SEVILLA,OPERACIONES TI - FINANZAS,CERRADO
379,508,Safetypay Código de pago: 888982 Voucher de constancia de pago: SE ADJUNTA EN EL RECLAMO  Invitado realiza pago por safetypay dólares pero no visualiza el deposito en la cuenta del casino. (Referencia al reclamo 484),OPERACIONES TI - FINANZAS,CERRADO
380,509,Invitada indica que recibió un mensaje del número 888: ¡Felicitaciones! ha ganado un premio en nuestro sorteo electrónico // para obtener su bono por favor contacte... Viendo el en crm sale el mensaje de cupón pendiente // pero al ingresar a generarlo // no arroja código alguno. Se adjunta pantallazos. ,DEPORTES,CERRADO
382,511,invitada desea eliminar su cuenta  motivo:  Por seguridad de mis cuentas bancarias se adjunta correo,DEPORTES,CERRADO
383,512,Reclamo  reiterativo en referencia a caso 494 // invitado esta muy molesto porque indica que en 3 oportunidades le ha enviado la información a vanessa //a pesar que se le solicita información indicando que es necesario dice que nosotros los podemos ver en nuestro sistema se le explica porque es necesaria la información y me indica que en esa fecha ha realizado depositos en el rango de hora de cada deposito sucedio el problema.,OPERACIONES TI,CERRADO
384,513,Invitad desea volver a aperturar su cuenta de la pagina Online. Motivo: porque le llego un correo electrónico indicando que es ganador de un bono por sorteo ,DEPORTES,CERRADO
385,514,CLIENTE INDICA QUE ELLA NO REALIZO LOS ABONOS DE LAS FECHAS: 23/09: 13.02 SOLES 29/09: 156.98 SOLES BANCO: BCP. SOLICITA RESPUESTA DE LOS COBROS. PASARELA NIUBIZ EN LAS OPERACIONES NO SALE LA HORA LA INVITADA NO BRINDA ESA INFORMACION ,FINANZAS,CERRADO
386,515,INVITADA DESEA CERRAR CUENTA EN DOLARES PARA APERTURAR CUENTA EN SOLES. INDICA QUE EL TIPO DE CAMBIO ES MUY ALTO Y ELLA SOLO TIENE CUENTAS EN SOLES TANTO PARA ABONO COMO PARA RETIRO. INVITADA DESEA REALIZAR JUEGO. SU ATENCION.,DEPORTES,CERRADO
389,518,Invitado realiza una recarga con su Tarjeta Cencosud (Crédito) y le sale denegada . Invitado desea cerrar cuenta por que no se procesa su depósito. ,OPERACIONES TI - FINANZAS,CERRADO
391,520,CLIENTE INDICA QUE NUESTRA PLATAFORMA LE ESTÁ COBRANDO COMISION POR CADA RECARGA.  25/09:  5 COBROS DE 4.33 SOLES BANCO: BBVA PASARELA: NIUBIZ EN LAS OPERACIONES NO SE VISUALIZA LA HORA. EL INVITADO NO BIRNDA ESA INFORMACION.  ,FINANZAS,CERRADO
392,521,Invitado solicita cerrar cuenta // se adjunta lo enviado en correo.  Buenas tardes Sres les agradeceria dar de baja la cuenta creada por motivos personales. Porque por el momento no cuento con tarjeta para poder abonar ni cobrar.,DEPORTES,CERRADO
397,526,Wifi/Datos: Wifi Marca y modelo del celular: Samsung A50 Navegador: Chrome Imagen del error: Se Adjunta en el reclamo  Invitado ingresa a la pagina pero no le permite darle clic a su cuenta ni entrar a ningún juego (Se intenta en linea borrar historial // apagar el celular // Reiniciarlo // cerrar todas las ventanas) pero sigue con el mismo problema,OPERACIONES TI,CERRADO
399,528,Motivo: CAMBIO DE MONEDA  Invitada indica que al momento del registro todo fue muy rápido y solo tenia un saldo en dólares por ellos se le brindo bono de 50 dólares // pero que todas sus cuentas que tiene son en la moneda de soles // indica que jamás podrá depositar porque no tiene cuenta en dólares // se genera otro reclamo (Referencia al reclamo 515),DEPORTES,CERRADO
401,530,Invitado solicita el cierre de cuenta por motivo que no puede realizar recarga con su tarjeta cencosud  // se le explico que es error de su banco que debe comunicarse con ellos // se le brinda la opción de pago efectivo por sfety pay // pero insiste en cerra su cuenta.,DEPORTES,CERRADO
403,532,CODIGO PROMOCIONAL: SE100PEN###31d9c4 SE ENTREGA EL CODIGO DEL SORTEO ELECTRÓNICO EL 18/09 PERO EL CLIENTE INDICA QUE LO INGRESARÁ LUEGO POR QUE ESTÁ OCUPADO. LO CUAL EL DIA DE AYER 01/10 ME INDICA QUE NO PUEDE INGRESAR EL CÓDIGO // SOLICITE UN FOTO DEL MENSAJE QUE APARECE PARA PODER AYUDARLO. CLIENTE HOY ME ENVÍA LA FOTO DEL ERROR. SE VERIFICA EN ALIRA. SE ADJUNTA FOTO DEL MENSAJE DE ERROR.,DEPORTES,CERRADO
406,535,Invitada desea cerrar su cuenta  // ya que las maquinas no pagan.  SE Adjunta Correo.,DEPORTES,CERRADO
410,539,Invitada no puede depositar para poder jugar // a pesar que el día de ayer 02-10 realizó 3 depósitos.  Ha realizado intentos desde su table y computadora saliendole el mismo mensaje de error. celular: ZTE / ANDROID / Tablet / AOC Navegador chrome VISA / BCP,OPERACIONES TI - FINANZAS,CERRADO
411,540,Código de pago: 954657 Se adjunta comprobante en el reclamo Invitada realiza el pago por Safetypay Soles se verifica en Alira que sigue en Curso pero invitada indica que ya le descontaron de su cuenta BCP.,OPERACIONES TI - FINANZAS,CERRADO
412,541,Invitada solicita la devolución de los 150 soles de una transferencia interbancaria que no se proceso automaticamente y queria jugar en línea // por ello  tuvo que realizar un deposito vía safetypay . por 100 soles.  Cuenta de abono 200 3082221870 se adjunta evidencia,FINANZAS,CERRADO
415,544,CÓDIGO PROMOCIONAL  BCN4PEN###14a780 *PANTALLAZO O VIDEO DE ERROR (donde se verifique el código de cupón // ) SE ADJUNTA PANTALLAZO   Invitada indica que recibió un ofrecimiento de código promocional de 350 soles para que pueda jugar. Se verifica Código generado por Ejecutivo Marcelo el día 25/09. Invitada ingresa el código y le figura CÓDIGO INVALIDO. ,DEPORTES,CERRADO
416,545,Señala que le salio el bonus // solo hizo 2 jugadas y se colgo el juego // se quedo vacio. Ingreso 4 veces al juego y le aparece la partida normal // y no ha reconectado ese bonus.  Celular Iphone8 / Conectada con Wifi y datos moviles / Navegador Chrome / Rango Promedio aproximado entre las 6:45p.m (se adjunta foto)  ,OPERACIONES TI,CERRADO
417,546,Invitado indica que realizó una apuesta el día de hoy a la 1:40pm por el monto de S/62.50 y generó un premio de S/2 //100.00 Soles que no logra ver en su cuenta. Solicita su premio por S/2 //100.00 soles Equipo:Celular Internet: Datos Chrome No tiene foto de lo ocurrido.,OPERACIONES TI,CERRADO
419,548,[22:12 // 3/10/2020] Maricielo Effio Chirito: Una consulta [22:12 // 3/10/2020] Maricielo Effio Chirito: Yo tengo una cuenta en dolares pero quisiera probar con soles [22:12 // 3/10/2020] Maricielo Effio Chirito: En algún momento se lo comenté a Victoria [22:13 // 3/10/2020] Maricielo Effio Chirito: Y me dijo q no es posible me. Pregunto como siendo yo un cliente vip [22:13 // 3/10/2020] Maricielo Effio Chirito: Me digan eso? [22:13 // 3/10/2020] Maricielo Effio Chirito: No me pueden obligar a jugar con la moneda q no quiero ahorita,DEPORTES,CERRADO
423,552,Señala que su tarjeta Interbank está siendo rechazada // esta intentando por Niubiz y Safetypay. (se adjunta imagen de Alira // de las transacciones que no se han logrado concluir),OPERACIONES TI - FINANZAS,CERRADO
424,553,*CÓDIGO PROMOCIONAL:  BP200PEN###459dc8 *PANTALLAZO O VIDEO DE ERROR : SE ADJUNTA DOCUMENTO   Invitado indica que ingresa código brindado por Ejecutiva Victoria y le figura inválido. Desea por favor que revisen el código. ,DEPORTES,CERRADO
425,554,El dia de ayer se visualizo en mi cartera  a la Sra. MARÍA ISABEL R LA ROSA SALVADOR  quien tenía un Premio de 500 soles // al copiar del CRM para envíarle por whatsapp el código BP500PEN###ea851 el sistema no había completado bien la copia  enviando por error el del Sr. Marlo Campos por 300 soles con código BP300PEN###41381d // siendo eliminado de inmediato y le envié el código que le correspondía // cuando el Sr. Marlo Campos me indica que le salía error // verifico en Alira y la Sra. Maria ya había convertido ambos códigos en efectivo // se habló con la invitada sobre lo sucedido // manifestando la invitada de que la única manera de reponer el monto es que le descuenten de sus próximos premios del Sorteo electrónico.  Hablé con el Sr. Gonzalo siendo informado de lo sucedido // me confirman si se puede debitar de los próximos premios del Sorteo electrónico de la Sra. Maria // solicito generar un nuevo código de 300 soles para el Sr. Marlo Campos para enviárselo mañana temprano. ,DEPORTES,CERRADO
426,555,CELULAR: HUAWEI // CLIENTE NO SABE EL MODELO. UTILIZA DATOS DE SU CELULAR. NAVEGADOR: GOOGLE CLIENTE INDICA QUE ESTABA JUGANDO A UN SOL Y EL JUEGO LE DIO ATRACCION. DURANTE EL JUEGO DIO JUEGOS ADICIONALES HASTA LLEGAR A 40 JUEGOS. EN EL ULTIMO JUEGO TENIA ACUMULADO MAS DE 270 SOLES. LA MAQUINA SE PLANTO Y DIO UN MENSAJE DE ERROR DE CONEXION Y LE SOLICITO SALIR Y VOLVER A INGRESAR. CUANDO INGRESO SOLO APARECIA 61 SOLES DE SU EFECTIVO Y NO GANADO POR LA ATRACCION.,OPERACIONES TI,CERRADO
429,558,Invitado ingresa código de sorteo electrónico y le sale error. Se adjunta foto que envía invitado. Código promocional: SE500PEN###12fa0f,DEPORTES,CERRADO
430,559,SE500PEN###12d689 SE ADJUNTA FOTO DEL MENSAJE DE EROR. CODIGO NO FIGURA EN CRM. FUE ENVIADO POR EXCEL // PERO CLIENTE NO PUEDE INGRESAR EL CODIGO A SU CUENTA. ,DEPORTES,CERRADO
431,560,Códigos errados correspondientes a lista enviada por área interna Codigo: SE200PEN###28c936 ,DEPORTES,CERRADO
434,563,INVITADO SOLICITA CANCELAR SU CUENTA. SE HIZO LLAMADA Y ACEPTO EL REGISTRO PERO LUEGO QUISO CANCELAR SU CUENTA. LO SOLICITÓ POR WHATSAPP.,DEPORTES,CERRADO
435,564,RECARGA POR SAFETYPAY CÓDIGO: 313290 ( SE ADJUNTA FOTO DEL SMS QUE LLEGA A LA CLIENTE CON EL CÓDIGO Y MONTO  A PAGAR) SE ADJUNTA FOTO DEL VOUCHER DE PAGO EN AGENTE DEL BANCO BBVA. EN ALIRA NO FIGURA QUE LA CLIENTE HAYA GENERADO CÓDIGO DE SAFETYPAY EN LA FECHA Y HORA INDICADA.( SE ADJUNTA FOTO) ,OPERACIONES TI - FINANZAS,CERRADO
439,568,Invitado reclama por motivo que tenia de saldo 360 soles hasta las 12:56 am a la tercera apuesta salio un mensaje de error y no supo en que número quedo la bolita ya que la ruleta solo giraba y giraba // por ello necesita saber en que número cayó la bola para que la respuesta que perdio sea transparente // porque deberia tener 360 soles y no 300 soles en su efectivo. RED: WIFI CELULAR: ANDROID / BMOBILE NAVEGADOR: MOVISTAR SE ADJUNTA IMAGEN,OPERACIONES TI,CERRADO
